t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
0.2,0.04692324623465538,0.04692324623465538,-0.0317871980369091,-0.0317871980369091,-0.4754154682159424,-0.4754154682159424,3.984971284866333,-35.95307540893555,0.0,1.5707964,1.5903713703155518,0.4260694980621338,-0.22999894618988037,0.13895706832408905,0.48418460573150623,-0.49499045554486787,0.4481581449508667,2.1791326999664307,-0.5286672115325928,2.1791326999664307,-0.5286672115325928,0.10810810327529907,907.9107055664062,0.09676111489534378,848.3673706054688,0.5222238600254061,2970.4162597656264,-0.0,-2.25,2.25
0.22,0.05592067539691925,0.05592067539691925,-0.036173172295093536,-0.036173172295093536,-0.42314958572387695,-0.42314958572387695,3.9893572330474854,-35.94407653808594,0.0,1.5707964,1.5931568145751953,0.4746672213077545,-0.22666755318641663,0.13934637606143951,0.5260105993718585,-0.44551007543346305,0.5064972639083862,2.326841115951538,-0.46342983841896057,2.326841115951538,-0.46342983841896057,0.11855258047580719,967.3190307617188,0.10810810327529907,907.9107055664062,0.4316896200180056,1634.0484619140634,-0.0,-2.25,2.25
0.24,0.06592467427253723,0.06592467427253723,-0.04043854773044586,-0.04043854773044586,-0.3749152719974518,-0.3749152719974518,3.9936227798461914,-35.93407440185547,0.0,1.5707964,1.5959519147872925,0.5263569951057434,-0.2225840836763382,0.1399545669555664,0.5714852234334521,-0.4000707784941474,0.5696731209754944,2.4781506061553955,-0.3999452292919159,2.4781506061553955,-0.3999452292919159,0.1271863728761673,1000.0,0.11855258047580719,967.3190307617188,0.3189474344253537,0.0,-0.0,-2.25,2.25
0.26,0.07698894292116165,0.07698894292116165,-0.044559404253959656,-0.044559404253959656,-0.3308728337287903,-0.3308728337287903,3.997743606567383,-35.923011779785156,0.0,1.5707964,1.5987577438354492,0.5799269676208496,-0.21751470863819122,0.14048583805561066,0.619377054989827,-0.35883430760928936,0.6339722871780396,2.5983388423919678,-0.3370118737220764,2.5983388423919678,-0.3370118737220764,0.13356532156467438,1000.0,0.1271863728761673,1000.0,0.19512400031089766,0.0,-0.0,-2.25,2.25
0.28,0.08913692086935043,0.08913692086935043,-0.04850902780890465,-0.04850902780890465,-0.29131391644477844,-0.29131391644477844,4.001693248748779,-35.91086196899414,0.0,1.5707964,1.6015725135803223,0.6336637735366821,-0.21146024763584137,0.14084768295288086,0.6680158787206775,-0.32208995594983725,0.6964261531829834,2.658921957015991,-0.27457770705223083,2.658921957015991,-0.27457770705223083,0.13746780157089233,1000.0,0.13356532156467438,1000.0,0.06680563092231763,0.0,-0.0,-2.25,2.25
0.3,0.10236585140228271,0.10236585140228271,-0.052264947444200516,-0.052264947444200516,-0.2561336159706116,-0.2561336159706116,4.005449295043945,-35.89763259887695,0.0,1.5707964,1.6043930053710938,0.6873538494110107,-0.20491331815719604,0.14117783308029175,0.7172480618714328,-0.28973031570113317,0.7598002552986145,2.687143325805664,-0.21473829448223114,2.687143325805664,-0.21473829448223114,0.13880391418933868,1000.0,0.13746780157089233,1000.0,-0.038650631904602016,0.0,-0.0,-2.25,2.25
0.32,0.11667488515377045,0.11667488515377045,-0.055815890431404114,-0.055815890431404114,-0.22517988085746765,-0.22517988085746765,4.008999824523926,-35.883323669433594,0.0,1.5707964,1.6072189807891846,0.741153359413147,-0.19843512773513794,0.14145112037658691,0.7672579762300643,-0.2616025960535457,0.824101448059082,2.7033321857452393,-0.1596832126379013,2.7033321857452393,-0.1596832126379013,0.13803090155124664,1000.0,0.13880391418933868,1000.0,-0.12597739696502674,0.0,-0.0,-2.25,2.25
0.34,0.1320662796497345,0.1320662796497345,-0.05916020646691322,-0.05916020646691322,-0.19814732670783997,-0.19814732670783997,4.0123443603515625,-35.8679313659668,0.0,1.5707964,1.6100491285324097,0.7951776385307312,-0.1924034059047699,0.14163561165332794,0.818123797125512,-0.23740005007481657,0.8892892003059387,2.716517210006714,-0.11062373965978622,2.716517210006714,-0.11062373965978622,0.1355113536119461,1000.0,0.13803090155124664,1000.0,-0.19779875874519384,0.0,-0.0,-2.25,2.25
0.36,0.14854459464550018,0.14854459464550018,-0.06230242922902107,-0.06230242922902107,-0.1746336668729782,-0.1746336668729782,4.015486717224121,-35.8514518737793,0.0,1.5707964,1.6128811836242676,0.8495085835456848,-0.18704159557819366,0.1416865587234497,0.8698559604866959,-0.2167183910892188,0.9552876949310303,2.7303221225738525,-0.06800486147403717,2.7303221225738525,-0.06800486147403717,0.13155537843704224,1000.0,0.1355113536119461,1000.0,-0.2562195062637327,0.0,-0.0,-2.25,2.25
0.38,0.16611595451831818,0.16611595451831818,-0.06525042653083801,-0.06525042653083801,-0.15419118106365204,-0.15419118106365204,4.018434524536133,-35.83388137817383,0.0,1.5707964,1.6157121658325195,0.904198944568634,-0.18244963884353638,0.14155137538909912,0.9224226808102501,-0.1991069103352002,1.022011399269104,2.745803117752075,-0.0317065566778183,2.745803117752075,-0.0317065566778183,0.12643098831176758,1000.0,0.13155537843704224,1000.0,-0.30498020350933047,0.0,-0.0,-2.25,2.25
